Jahr,Stadtraum,Wahlart,Stimmen CDU,Stimmen SPD,Stimmen Die Linke,Stimmen Grüne,Stimmen FDP,Stimmen Rechte Parteien,Stimmen AfD,Stimmen Piraten,Stimmen sonstiger Parteien
2013,"08 Blasewitz, Striesen",Bundestagswahl,0.4033694627412184,0.15760239873586093,0.15878694036771088,0.11536193596736614,0.03484276977636387,0.013588529409017745,0.06304148121487677,0.03514973069111595,0.0182567510964692
2013,"09 Tolkewitz, Seidnitz, Gruna",Bundestagswahl,0.40635369228062296,0.14796104581327627,0.20217214518415452,0.059903899150004415,0.02657917263464686,0.026477660412735738,0.07757158636987882,0.029851367951921285,0.023129430202759215
2013,10 StB Leuben,Bundestagswahl,0.42762241308643684,0.13680293927262074,0.18731489680222216,0.0605050697509563,0.030148635230418816,0.030054850222224507,0.07886180878815557,0.02603786042345951,0.022651526423505593
2013,"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)",Bundestagswahl,0.37177664548422296,0.13841654892503016,0.24896289830183552,0.03878484697602105,0.023437535261055617,0.04653019213096875,0.0756245981748655,0.032769893209144335,0.023696841536856108
2013,"12 Niedersedlitz, Leubnitz, Strehlen (ohne Sternhäuser, Am Koitschgraben)",Bundestagswahl,0.4302919253176647,0.15149302796713665,0.1687869239691521,0.07105754969460978,0.03366806528843626,0.024560493175880122,0.071757281999213,0.028294832267668744,0.020089900320238673
2013,"13 Südvorstadt, Zschertnitz",Bundestagswahl,0.35172004837830406,0.17447983019897284,0.19033891688808702,0.08897451145375344,0.034715863100148146,0.017895868700211308,0.06771259965870045,0.05629610827895843,0.017866253342864288
2013,"14 Mockritz, Coschütz, Plauen",Bundestagswahl,0.40110570187798883,0.16151394144383868,0.15874294894443977,0.10260341066834051,0.03451196595863174,0.018627257899960666,0.06640912319528285,0.03763000697912199,0.018855643032394894
2013,"15 Cotta, Löbtau, Naußlitz, Dölzschen",Bundestagswahl,0.36767972815583916,0.15217083125298123,0.17597194900023377,0.090363182875421,0.029551483547364494,0.02853673120321743,0.07299312273302326,0.055724952169559534,0.027008019062360132
2013,16 Gorbitz,Bundestagswahl,0.3448101959989701,0.139747767046528,0.2547708441217707,0.038199431732796114,0.020635779320218647,0.050372949260908684,0.07971068384601465,0.041455599530454065,0.030296749142338986
2013,17 Briesnitz und westliche OS,Bundestagswahl,0.46531420321972655,0.11945116878743661,0.15055996975415298,0.05984014980890065,0.03720484772833798,0.03575967922654297,0.0805022565663458,0.025288663613185644,0.02607906129537093
2014,01 StB Altstadt ohne Johannstadt,Europawahl,0.27496537279091476,0.16176111512160787,0.2349124571781437,0.0957469741485431,0.02513334349380948,0.017869062380279327,0.08620565129071109,0.0338304411142122,0.06957558248177835
2014,01 StB Altstadt ohne Johannstadt,Landtagswahl,0.3227155110167608,0.1414344551783157,0.23766612841918863,0.08332647185217093,0.036964945682121476,0.027494074282033952,0.07400233706401242,0.02767442393650559,0.048721652568890515
2014,02 Johannstadt,Europawahl,0.28359478511727887,0.1627814763786034,0.25550484386441524,0.08526083228869365,0.022363012466546293,0.021693917648315058,0.09078903195578149,0.024933214804739454,0.05307888547562647
2014,02 Johannstadt,Landtagswahl,0.341558830623317,0.13735879417545518,0.25394041379259613,0.07771760810561651,0.029524443542023424,0.030716303994284887,0.07854168621392618,0.016119280739059813,0.034522638813720974
2014,03 StB Neustadt ohne Leipziger Vorstadt,Europawahl,0.1664292957894843,0.15781115068251694,0.21098072555010292,0.25794880662502984,0.02435923868770148,0.010021205938939542,0.05068722768348247,0.04440515551588142,0.07735719352686102
2014,03 StB Neustadt ohne Leipziger Vorstadt,Landtagswahl,0.20397330416458265,0.14797257147030862,0.22077642131296776,0.23807892312014242,0.029347726961565075,0.014435120573366274,0.04598031845780064,0.0343586016634456,0.06507701227582097
2014,"04 Leipziger Vorstadt, Pieschen",Europawahl,0.19380379730585212,0.13952748129632525,0.21647163638242517,0.19210398535740436,0.021500192710442925,0.02330864720250125,0.0683729843783871,0.0497318985272031,0.09517937683945858
2014,"04 Leipziger Vorstadt, Pieschen",Landtagswahl,0.23009281485576752,0.13142531755087578,0.21910921001452277,0.17403753401362218,0.027320095200273384,0.029352201821995442,0.06677704954481159,0.03809045691300738,0.0837953200851239
2014,"05 Mickten, Kaditz, Trachau",Europawahl,0.30619309164382214,0.13615091999163959,0.19956882759713812,0.10033383417353924,0.022494822073711323,0.03816731383775006,0.09662757076677037,0.022475203060853353,0.07798841685477584
2014,"05 Mickten, Kaditz, Trachau",Landtagswahl,0.3597739635662298,0.1269216328213176,0.18706543406890755,0.08348000971293018,0.03547043611682206,0.04158169406796679,0.095892397854047,0.01704079154646947,0.05277364024530948
2014,06 StB Klotzsche und nördliche OS,Europawahl,0.35019523991661333,0.14423171771941057,0.16972974468629384,0.09282784615086086,0.027467025265495968,0.02745070495875608,0.11263726922292602,0.016990399557359308,0.05847005252228401
2014,06 StB Klotzsche und nördliche OS,Landtagswahl,0.3996263450771771,0.12458223134257086,0.16554783788921493,0.08023226103034536,0.048062023841883114,0.038675621258532286,0.09443034886218751,0.01236170268136979,0.03648162801671911
2014,07 StB Loschwitz und OS Schönfeld-Weißig,Europawahl,0.35855784291189313,0.16353742163107698,0.13717244736347126,0.11395673304999378,0.03369719076502625,0.02036699942737704,0.10504026617709654,0.012393661905755856,0.0552774367683091
2014,07 StB Loschwitz und OS Schönfeld-Weißig,Landtagswahl,0.4095963947485541,0.12525648030902897,0.13973596115265965,0.11258217619530086,0.04600489811248272,0.030314182422180203,0.08450201258412958,0.009279216713665713,0.04272867776199825
2014,"08 Blasewitz, Striesen",Europawahl,0.29679599750294466,0.1773055775018112,0.16533386129461938,0.15198158588072164,0.028483650471772995,0.013431631043754475,0.08634839967440616,0.023221601526682862,0.057097695103286696
2014,"08 Blasewitz, Striesen",Landtagswahl,0.3502833576394868,0.15423160381874068,0.16464339003498363,0.13684044297313458,0.040143607900859336,0.02214251928308341,0.07131245775439549,0.018440355334386014,0.04196226526093005
2014,"09 Tolkewitz, Seidnitz, Gruna",Europawahl,0.3051336539020049,0.1635088486146432,0.20851212047693315,0.08015846363614848,0.022616081571284877,0.027412633873253968,0.10948499344250563,0.017709524183886625,0.06546368029933915
2014,"09 Tolkewitz, Seidnitz, Gruna",Landtagswahl,0.3709308922198681,0.12774101599562354,0.20387774231859787,0.07168574422796539,0.03921282135318301,0.04170182715300902,0.08737833169595441,0.013764826888223364,0.04370679814757532
2014,10 StB Leuben,Europawahl,0.33022838338950866,0.15596082788940904,0.19186804259795873,0.07365267901599831,0.028065891333772353,0.03474451401136236,0.11678823956072465,0.015453251156503442,0.053238171044762445
2014,10 StB Leuben,Landtagswahl,0.3879887541993288,0.12801987381664215,0.18280279455962345,0.0679539906148907,0.04038742074912167,0.04715843701882251,0.09827606117033054,0.011369307013478382,0.03604336085776185
2014,"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)",Europawahl,0.28467349093997085,0.13960619217486114,0.2582753802757248,0.043382719830917744,0.020400429851541328,0.05771673681797507,0.11618262109041007,0.018876411302678656,0.06088601771592025
2014,"11 Prohlis, Reick (mit Sternhäuser, Am Koitschgraben)",Landtagswahl,0.33584145604017873,0.11281951909652764,0.24701377859526655,0.03906695020174007,0.03309507196027213,0.0735252762586672,0.10478325928189207,0.01631468594505709,0.037540002620398444
